title,authors,journal,pmid,page,url
Informing geometric deep learning with electronic interactions to accelerate quantum chemistry.,"Qiao Z, Christensen AS, Welborn M, Manby FR, Anandkumar A, Miller TF 3rd.","{'name': 'Proc Natl Acad Sci U S A', 'year': 2022, 'citation': 'Proc Natl Acad Sci U S A. 2022 Aug 2;119(31):e2205221119. doi: 10.1073/pnas.2205221119. Epub 2022 Jul 28.'}",35901215,31,https://pubmed.ncbi.nlm.nih.gov/35901215/
Evaluations on supervised learning methods in the calibration of seven-hole pressure probes.,"Zhou S, Wu G, Dong Y, Ni Y, Hao Y, Jiang Y, Zhou C, Tao Z.","{'name': 'PLoS One', 'year': 2023, 'citation': 'PLoS One. 2023 Jan 23;18(1):e0277672. doi: 10.1371/journal.pone.0277672. eCollection 2023.'}",36689455,31,https://pubmed.ncbi.nlm.nih.gov/36689455/
Improved medical waste plasma gasification modelling based on implicit knowledge-guided interpretable machine learning.,"Zhou J, Ren J, He C.","{'name': 'Waste Manag', 'year': 2024, 'citation': 'Waste Manag. 2024 Nov 15;188:48-59. doi: 10.1016/j.wasman.2024.07.035. Epub 2024 Aug 3.'}",39098272,31,https://pubmed.ncbi.nlm.nih.gov/39098272/
Hybrid deep learning approach to improve classification of low-volume high-dimensional data.,"Mavaie P, Holder L, Skinner MK.","{'name': 'BMC Bioinformatics', 'year': 2023, 'citation': 'BMC Bioinformatics. 2023 Nov 7;24(1):419. doi: 10.1186/s12859-023-05557-w.'}",37936066,31,https://pubmed.ncbi.nlm.nih.gov/37936066/
Evaluation of Three Feature Dimension Reduction Techniques for Machine Learning-Based Crop Yield Prediction Models.,"Pham HT, Awange J, Kuhn M.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Sep 1;22(17):6609. doi: 10.3390/s22176609.'}",36081066,31,https://pubmed.ncbi.nlm.nih.gov/36081066/
DREAMER: a computational framework to evaluate readiness of datasets for machine learning.,"Ahangaran M, Zhu H, Li R, Yin L, Jang J, Chaudhry AP, Farrer LA, Au R, Kolachalama VB.","{'name': 'BMC Med Inform Decis Mak', 'year': 2024, 'citation': 'BMC Med Inform Decis Mak. 2024 Jun 4;24(1):152. doi: 10.1186/s12911-024-02544-w.'}",38831432,32,https://pubmed.ncbi.nlm.nih.gov/38831432/
AI-Assisted Cotton Grading: Active and Semi-Supervised Learning to Reduce the Image-Labelling Burden.,"Fisher OJ, Rady A, El-Banna AAA, Emaish HH, Watson NJ.","{'name': 'Sensors (Basel)', 'year': 2023, 'citation': 'Sensors (Basel). 2023 Oct 24;23(21):8671. doi: 10.3390/s23218671.'}",37960371,32,https://pubmed.ncbi.nlm.nih.gov/37960371/
Medical and Health Data Classification Method Based on Machine Learning.,"Zeng Y, Cheng F.","{'name': 'J Healthc Eng', 'year': 2021, 'citation': 'J Healthc Eng. 2021 Nov 16;2021:2722854. doi: 10.1155/2021/2722854. eCollection 2021.'}",34824763,32,https://pubmed.ncbi.nlm.nih.gov/34824763/
A New NILM System Based on the SFRA Technique and Machine Learning.,"Mari S, Bucci G, Ciancetta F, Fiorucci E, Fioravanti A.","{'name': 'Sensors (Basel)', 'year': 2023, 'citation': 'Sensors (Basel). 2023 May 31;23(11):5226. doi: 10.3390/s23115226.'}",37299953,32,https://pubmed.ncbi.nlm.nih.gov/37299953/
Surface similarity parameter: A new machine learning loss metric for oscillatory spatio-temporal data.,"Wedler M, Stender M, Klein M, Ehlers S, Hoffmann N.","{'name': 'Neural Netw', 'year': 2022, 'citation': 'Neural Netw. 2022 Dec;156:123-134. doi: 10.1016/j.neunet.2022.09.023. Epub 2022 Sep 28.'}",36257069,32,https://pubmed.ncbi.nlm.nih.gov/36257069/
Precision Medicine Approaches with Metabolomics and Artificial Intelligence.,"Barberis E, Khoso S, Sica A, Falasca M, Gennari A, Dondero F, Afantitis A, Manfredi M.","{'name': 'Int J Mol Sci', 'year': 2022, 'citation': 'Int J Mol Sci. 2022 Sep 24;23(19):11269. doi: 10.3390/ijms231911269.'}",36232571,32,https://pubmed.ncbi.nlm.nih.gov/36232571/
Learning Relationships Between Chemical and Physical Stability for Peptide Drug Development.,"Fine J, Wijewardhane PR, Mohideen SDB, Smith K, Bothe JR, Krishnamachari Y, Andrews A, Liu Y, Chopra G.","{'name': 'Pharm Res', 'year': 2023, 'citation': 'Pharm Res. 2023 Mar;40(3):701-710. doi: 10.1007/s11095-023-03475-3. Epub 2023 Feb 16.'}",36797504,32,https://pubmed.ncbi.nlm.nih.gov/36797504/
A Machine Learning Approach to Pedestrian Detection for Autonomous Vehicles Using High-Definition 3D Range Data.,"Navarro PJ, Fernández C, Borraz R, Alonso D.","{'name': 'Sensors (Basel)', 'year': 2016, 'citation': 'Sensors (Basel). 2016 Dec 23;17(1):18. doi: 10.3390/s17010018.'}",28025565,32,https://pubmed.ncbi.nlm.nih.gov/28025565/
OpenChem: A Deep Learning Toolkit for Computational Chemistry and Drug Design.,"Korshunova M, Ginsburg B, Tropsha A, Isayev O.","{'name': 'J Chem Inf Model', 'year': 2021, 'citation': 'J Chem Inf Model. 2021 Jan 25;61(1):7-13. doi: 10.1021/acs.jcim.0c00971. Epub 2021 Jan 4.'}",33393291,32,https://pubmed.ncbi.nlm.nih.gov/33393291/
Semisupervised Learning via Axiomatic Fuzzy Set Theory and SVM.,"Jia W, Liu X, Wang Y, Pedrycz W, Zhou J.","{'name': 'IEEE Trans Cybern', 'year': 2022, 'citation': 'IEEE Trans Cybern. 2022 Jun;52(6):4661-4674. doi: 10.1109/TCYB.2020.3032707. Epub 2022 Jun 16.'}",33259313,32,https://pubmed.ncbi.nlm.nih.gov/33259313/
Comparing context-dependent call sequences employing machine learning methods: an indication of syntactic structure of greater horseshoe bats.,"Zhang K, Liu T, Liu M, Li A, Xiao Y, Metzner W, Liu Y.","{'name': 'J Exp Biol', 'year': 2019, 'citation': 'J Exp Biol. 2019 Dec 18;222(Pt 24):jeb214072. doi: 10.1242/jeb.214072.'}",31753908,33,https://pubmed.ncbi.nlm.nih.gov/31753908/
Semi-automated Conversion of Clinical Trial Legacy Data into CDISC SDTM Standards Format Using Supervised Machine Learning.,"Oda T, Chiu SW, Yamaguchi T.","{'name': 'Methods Inf Med', 'year': 2021, 'citation': 'Methods Inf Med. 2021 May;60(1-02):49-61. doi: 10.1055/s-0041-1731388. Epub 2021 Jul 8.'}",34237784,33,https://pubmed.ncbi.nlm.nih.gov/34237784/
Distributed semi-supervised learning algorithm based on extreme learning machine over networks using event-triggered communication scheme.,"Xie J, Liu S, Dai H.","{'name': 'Neural Netw', 'year': 2019, 'citation': 'Neural Netw. 2019 Nov;119:261-272. doi: 10.1016/j.neunet.2019.08.013. Epub 2019 Aug 17.'}",31473577,33,https://pubmed.ncbi.nlm.nih.gov/31473577/
Hyperspectral Classification of Blood-Like Substances Using Machine Learning Methods Combined with Genetic Algorithms in Transductive and Inductive Scenarios.,"Pałka F, Książek W, Pławiak P, Romaszewski M, Książek K.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Mar 25;21(7):2293. doi: 10.3390/s21072293.'}",33805937,33,https://pubmed.ncbi.nlm.nih.gov/33805937/
Robots join the care team: Making healthcare decisions safer with machine learning and robotics.,"Beckman AL, Shah JA, Shah NT, Gupta S.","{'name': 'Healthc (Amst)', 'year': 2020, 'citation': 'Healthc (Amst). 2020 Dec;8(4):100465. doi: 10.1016/j.hjdsi.2020.100465. Epub 2020 Sep 6.'}",32992108,33,https://pubmed.ncbi.nlm.nih.gov/32992108/
AI takes on popular Minecraft game in machine-learning contest.,Hsu J.,"{'name': 'Nature', 'year': 2019, 'citation': 'Nature. 2019 Nov;575(7784):583-584. doi: 10.1038/d41586-019-03630-0.'}",31772370,33,https://pubmed.ncbi.nlm.nih.gov/31772370/
A decision-theoretic approach to the evaluation of machine learning algorithms in computational drug discovery.,"Watson OP, Cortes-Ciriano I, Taylor AR, Watson JA.","{'name': 'Bioinformatics', 'year': 2019, 'citation': 'Bioinformatics. 2019 Nov 1;35(22):4656-4663. doi: 10.1093/bioinformatics/btz293.'}",31070704,33,https://pubmed.ncbi.nlm.nih.gov/31070704/
Supervised learning on phylogenetically distributed data.,"Layne E, Dort EN, Hamelin R, Li Y, Blanchette M.","{'name': 'Bioinformatics', 'year': 2020, 'citation': 'Bioinformatics. 2020 Dec 30;36(Suppl_2):i895-i902. doi: 10.1093/bioinformatics/btaa842.'}",33381838,33,https://pubmed.ncbi.nlm.nih.gov/33381838/
Why scientists trust AI too much - and what to do about it.,[No authors listed],"{'name': 'Nature', 'year': 2024, 'citation': 'Nature. 2024 Mar;627(8003):243. doi: 10.1038/d41586-024-00639-y.'}",38448525,33,https://pubmed.ncbi.nlm.nih.gov/38448525/
Usability of deep learning pipelines for 3D nuclei identification with Stardist and Cellpose.,"Kleinberg G, Wang S, Comellas E, Monaghan JR, Shefelbine SJ.","{'name': 'Cells Dev', 'year': 2022, 'citation': 'Cells Dev. 2022 Dec;172:203806. doi: 10.1016/j.cdev.2022.203806. Epub 2022 Aug 25.'}",36029974,33,https://pubmed.ncbi.nlm.nih.gov/36029974/
Sequential Learning on sEMGs in Short- and Long-term Situations via Self-training Semi-supervised Support Vector Machine.,"Okawa Y, Kanoga S, Hoshino T, Nitta T.","{'name': 'Annu Int Conf IEEE Eng Med Biol Soc', 'year': 2022, 'citation': 'Annu Int Conf IEEE Eng Med Biol Soc. 2022 Jul;2022:3183-3186. doi: 10.1109/EMBC48229.2022.9871311.'}",36086383,34,https://pubmed.ncbi.nlm.nih.gov/36086383/
A Method to Extract Feature Variables Contributed in Nonlinear Machine Learning Prediction.,"Suzuki M, Shibahara T, Muragaki Y.","{'name': 'Methods Inf Med', 'year': 2020, 'citation': 'Methods Inf Med. 2020 Feb;59(1):1-8. doi: 10.1055/s-0040-1701615. Epub 2020 May 7.'}",32380557,34,https://pubmed.ncbi.nlm.nih.gov/32380557/
Designing Regulatory Frameworks for Machine Learning Systems in Medicine-Time for Balance and Practicality.,"Nabi J, Makhdoomi T.","{'name': 'Am J Bioeth', 'year': 2024, 'citation': 'Am J Bioeth. 2024 Oct;24(10):91-93. doi: 10.1080/15265161.2024.2388764. Epub 2024 Sep 16.'}",39283394,34,https://pubmed.ncbi.nlm.nih.gov/39283394/
Multimodal representation learning for medical analytics - a systematic literature review.,"Hansen ER, Sagi T, Hose K.","{'name': 'Health Informatics J', 'year': 2024, 'citation': 'Health Informatics J. 2024 Oct-Dec;30(4):14604582241290474. doi: 10.1177/14604582241290474.'}",39511041,34,https://pubmed.ncbi.nlm.nih.gov/39511041/
GPT-4 is here: what scientists think.,Sanderson K.,"{'name': 'Nature', 'year': 2023, 'citation': 'Nature. 2023 Mar;615(7954):773. doi: 10.1038/d41586-023-00816-5.'}",36928404,34,https://pubmed.ncbi.nlm.nih.gov/36928404/
Semi-supervised classifier guided by discriminator.,"Jamroziński S, Markowska-Kaczmar U.","{'name': 'Sci Rep', 'year': 2022, 'citation': 'Sci Rep. 2022 Aug 29;12(1):14665. doi: 10.1038/s41598-022-18947-6.'}",36038620,34,https://pubmed.ncbi.nlm.nih.gov/36038620/
Component spectra extraction and quantitative analysis for preservative mixtures by combining terahertz spectroscopy and machine learning.,"Yan H, Fan W, Chen X, Wang H, Qin C, Jiang X.","{'name': 'Spectrochim Acta A Mol Biomol Spectrosc', 'year': 2022, 'citation': 'Spectrochim Acta A Mol Biomol Spectrosc. 2022 Apr 15;271:120908. doi: 10.1016/j.saa.2022.120908. Epub 2022 Jan 17.'}",35077979,34,https://pubmed.ncbi.nlm.nih.gov/35077979/
Deep-learning-based isolation of perturbation-induced variations in single-cell data.,[No authors listed],"{'name': 'Nat Methods', 'year': 2023, 'citation': 'Nat Methods. 2023 Sep;20(9):1287-1288. doi: 10.1038/s41592-023-01956-2.'}",37550581,34,https://pubmed.ncbi.nlm.nih.gov/37550581/
What Are Humans Doing in the Loop? Co-Reasoning and Practical Judgment When Using Machine Learning-Driven Decision Aids.,"Salloch S, Eriksen A.","{'name': 'Am J Bioeth', 'year': 2024, 'citation': 'Am J Bioeth. 2024 Sep;24(9):67-78. doi: 10.1080/15265161.2024.2353800. Epub 2024 May 20.'}",38767971,34,https://pubmed.ncbi.nlm.nih.gov/38767971/
Update on the Use of Artificial Intelligence in Hepatobiliary MR Imaging.,"Nakaura T, Kobayashi N, Yoshida N, Shiraishi K, Uetani H, Nagayama Y, Kidoh M, Hirai T.","{'name': 'Magn Reson Med Sci', 'year': 2023, 'citation': 'Magn Reson Med Sci. 2023 Apr 1;22(2):147-156. doi: 10.2463/mrms.rev.2022-0102. Epub 2023 Jan 26.'}",36697024,34,https://pubmed.ncbi.nlm.nih.gov/36697024/
Deep Learning in Radiology: Does One Size Fit All?,"Erickson BJ, Korfiatis P, Kline TL, Akkus Z, Philbrick K, Weston AD.","{'name': 'J Am Coll Radiol', 'year': 2018, 'citation': 'J Am Coll Radiol. 2018 Mar;15(3 Pt B):521-526. doi: 10.1016/j.jacr.2017.12.027. Epub 2018 Jan 31.'}",29396120,35,https://pubmed.ncbi.nlm.nih.gov/29396120/
"Research on the Audit Prediction Model of ""Special Bonds + PPP"" Project based on Machine Learning.",Fang Q.,"{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 Aug 11;2022:4174473. doi: 10.1155/2022/4174473. eCollection 2022.'}",35990144,35,https://pubmed.ncbi.nlm.nih.gov/35990144/
Beam Offset Detection in Laser Stake Welding of Tee Joints Using Machine Learning and Spectrometer Measurements.,"Jadidi A, Mi Y, Sikström F, Nilsen M, Ancona A.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 May 20;22(10):3881. doi: 10.3390/s22103881.'}",35632290,35,https://pubmed.ncbi.nlm.nih.gov/35632290/
Top 10 Reviewer Critiques of Radiology Artificial Intelligence (AI) Articles: Qualitative Thematic Analysis of Reviewer Critiques of Machine Learning/Deep Learning Manuscripts Submitted to JMRI.,"Gregory J, Welliver S, Chong J.","{'name': 'J Magn Reson Imaging', 'year': 2020, 'citation': 'J Magn Reson Imaging. 2020 Jul;52(1):248-254. doi: 10.1002/jmri.27035. Epub 2020 Jan 13.'}",31943495,35,https://pubmed.ncbi.nlm.nih.gov/31943495/
TMPpred: A support vector machine-based thermophilic protein identifier.,"Meng C, Ju Y, Shi H.","{'name': 'Anal Biochem', 'year': 2022, 'citation': 'Anal Biochem. 2022 May 15;645:114625. doi: 10.1016/j.ab.2022.114625. Epub 2022 Feb 23.'}",35218736,35,https://pubmed.ncbi.nlm.nih.gov/35218736/
Construction of classification models for pathogenic bacteria based on LIBS combined with different machine learning algorithms.,"Sun H, Yang C, Chen Y, Duan Y, Fan Q, Lin Q.","{'name': 'Appl Opt', 'year': 2022, 'citation': 'Appl Opt. 2022 Jul 20;61(21):6177-6185. doi: 10.1364/AO.463278.'}",36256230,35,https://pubmed.ncbi.nlm.nih.gov/36256230/
Three simple steps to improve the interpretability of EEG-SVM studies.,"Joucla C, Gabriel D, Ortega JP, Haffen E.","{'name': 'J Neurophysiol', 'year': 2022, 'citation': 'J Neurophysiol. 2022 Dec 1;128(6):1375-1382. doi: 10.1152/jn.00221.2022. Epub 2022 Sep 28.'}",36169205,35,https://pubmed.ncbi.nlm.nih.gov/36169205/
"A Holistic, Multi-Level, and Integrative Ethical Approach to Developing Machine Learning-Driven Decision Aids.","Ho A, Brake J, Palmer A, Binkley CE.","{'name': 'Am J Bioeth', 'year': 2024, 'citation': 'Am J Bioeth. 2024 Sep;24(9):110-113. doi: 10.1080/15265161.2024.2377104. Epub 2024 Sep 3.'}",39226003,35,https://pubmed.ncbi.nlm.nih.gov/39226003/
Investigating Deep Learning Based Breast Cancer Subtyping Using Pan-Cancer and Multi-Omic Data.,"Cristovao F, Cascianelli S, Canakoglu A, Carman M, Nanni L, Pinoli P, Masseroli M.","{'name': 'IEEE/ACM Trans Comput Biol Bioinform', 'year': 2022, 'citation': 'IEEE/ACM Trans Comput Biol Bioinform. 2022 Jan-Feb;19(1):121-134. doi: 10.1109/TCBB.2020.3042309. Epub 2022 Feb 3.'}",33270566,35,https://pubmed.ncbi.nlm.nih.gov/33270566/
Evaluating the Impact of a Two-Stage Multivariate Data Cleansing Approach to Improve to the Performance of Machine Learning Classifiers: A Case Study in Human Activity Recognition.,"Neira-Rodado D, Nugent C, Cleland I, Velasquez J, Viloria A.","{'name': 'Sensors (Basel)', 'year': 2020, 'citation': 'Sensors (Basel). 2020 Mar 27;20(7):1858. doi: 10.3390/s20071858.'}",32230844,35,https://pubmed.ncbi.nlm.nih.gov/32230844/
A hybrid unsupervised machine learning model with spectral clustering and semi-supervised support vector machine for credit risk assessment.,"Yu T, Huang W, Tang X, Zheng D.","{'name': 'PLoS One', 'year': 2025, 'citation': 'PLoS One. 2025 Jan 10;20(1):e0316557. doi: 10.1371/journal.pone.0316557. eCollection 2025.'}",39792814,36,https://pubmed.ncbi.nlm.nih.gov/39792814/
Encoding Health Records into Pathway Representations for Deep Learning.,"Sbodio ML, Mulligan N, Speichert S, Lopez V, Bettencourt-Silva J.","{'name': 'Stud Health Technol Inform', 'year': 2021, 'citation': 'Stud Health Technol Inform. 2021 Nov 18;287:8-12. doi: 10.3233/SHTI210800.'}",34795069,36,https://pubmed.ncbi.nlm.nih.gov/34795069/
Unified Deep Learning Model for Multitask Reaction Predictions with Explanation.,"Lu J, Zhang Y.","{'name': 'J Chem Inf Model', 'year': 2022, 'citation': 'J Chem Inf Model. 2022 Mar 28;62(6):1376-1387. doi: 10.1021/acs.jcim.1c01467. Epub 2022 Mar 10.'}",35266390,36,https://pubmed.ncbi.nlm.nih.gov/35266390/
Benchmarking Approaches: Time Series Versus Feature-Based Machine Learning in ECG Analysis on the PTB-XL Dataset.,"Bickmann L, Plagwitz L, Varghese J.","{'name': 'Stud Health Technol Inform', 'year': 2024, 'citation': 'Stud Health Technol Inform. 2024 Aug 22;316:589-593. doi: 10.3233/SHTI240483.'}",39176811,36,https://pubmed.ncbi.nlm.nih.gov/39176811/
Supervised and unsupervised algorithms for bioinformatics and data science.,"Sohail A, Arif F.","{'name': 'Prog Biophys Mol Biol', 'year': 2020, 'citation': 'Prog Biophys Mol Biol. 2020 Mar;151:14-22. doi: 10.1016/j.pbiomolbio.2019.11.012. Epub 2019 Dec 6.'}",31816343,36,https://pubmed.ncbi.nlm.nih.gov/31816343/
DL 101: Basic introduction to deep learning with its application in biomedical related fields.,Zhan T.,"{'name': 'Stat Med', 'year': 2022, 'citation': 'Stat Med. 2022 Nov 20;41(26):5365-5378. doi: 10.1002/sim.9564. Epub 2022 Aug 30.'}",36041380,36,https://pubmed.ncbi.nlm.nih.gov/36041380/
Deep Learning-Based Methods for Automatic Diagnosis of Skin Lesions.,"El-Khatib H, Popescu D, Ichim L.","{'name': 'Sensors (Basel)', 'year': 2020, 'citation': 'Sensors (Basel). 2020 Mar 21;20(6):1753. doi: 10.3390/s20061753.'}",32245258,36,https://pubmed.ncbi.nlm.nih.gov/32245258/
"Hyperspectral Image Classification: Potentials, Challenges, and Future Directions.","Datta D, Mallick PK, Bhoi AK, Ijaz MF, Shafi J, Choi J.","{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 Apr 28;2022:3854635. doi: 10.1155/2022/3854635. eCollection 2022.'}",35528334,36,https://pubmed.ncbi.nlm.nih.gov/35528334/
Learned Embeddings from Deep Learning to Visualize and Predict Protein Sets.,"Dallago C, Schütze K, Heinzinger M, Olenyi T, Littmann M, Lu AX, Yang KK, Min S, Yoon S, Morton JT, Rost B.","{'name': 'Curr Protoc', 'year': 2021, 'citation': 'Curr Protoc. 2021 May;1(5):e113. doi: 10.1002/cpz1.113.'}",33961736,36,https://pubmed.ncbi.nlm.nih.gov/33961736/
Comparison of medical image classification accuracy among three machine learning methods.,"Maruyama T, Hayashi N, Sato Y, Hyuga S, Wakayama Y, Watanabe H, Ogura A, Ogura T.","{'name': 'J Xray Sci Technol', 'year': 2018, 'citation': 'J Xray Sci Technol. 2018;26(6):885-893. doi: 10.3233/XST-18386.'}",30223423,36,https://pubmed.ncbi.nlm.nih.gov/30223423/
Classification of Task-State fMRI Data Based on Circle-EMD and Machine Learning.,"Gui R, Chen T, Nie H.","{'name': 'Comput Intell Neurosci', 'year': 2020, 'citation': 'Comput Intell Neurosci. 2020 Aug 1;2020:7691294. doi: 10.1155/2020/7691294. eCollection 2020.'}",32802027,37,https://pubmed.ncbi.nlm.nih.gov/32802027/
Adaptive algorithms: users must be more vigilant.,"Zhang J, Hu C.","{'name': 'Nature', 'year': 2023, 'citation': 'Nature. 2023 Jun;618(7967):907. doi: 10.1038/d41586-023-02033-6.'}",37369839,37,https://pubmed.ncbi.nlm.nih.gov/37369839/
Deep Learning for Identifying Promising Drug Candidates in Drug-Phospholipid Complexes.,"Yoo S, Lee H, Kim J.","{'name': 'Molecules', 'year': 2023, 'citation': 'Molecules. 2023 Jun 16;28(12):4821. doi: 10.3390/molecules28124821.'}",37375375,37,https://pubmed.ncbi.nlm.nih.gov/37375375/
Boosting Tree-Assisted Multitask Deep Learning for Small Scientific Datasets.,"Jiang J, Wang R, Wang M, Gao K, Nguyen DD, Wei GW.","{'name': 'J Chem Inf Model', 'year': 2020, 'citation': 'J Chem Inf Model. 2020 Mar 23;60(3):1235-1244. doi: 10.1021/acs.jcim.9b01184. Epub 2020 Feb 3.'}",31977216,37,https://pubmed.ncbi.nlm.nih.gov/31977216/
Self-Supervised Learning for Annotation Efficient Biomedical Image Segmentation.,"Rettenberger L, Schilling M, Elser S, Bohland M, Reischl M.","{'name': 'IEEE Trans Biomed Eng', 'year': 2023, 'citation': 'IEEE Trans Biomed Eng. 2023 Sep;70(9):2519-2528. doi: 10.1109/TBME.2023.3252889. Epub 2023 Aug 30.'}",37028023,37,https://pubmed.ncbi.nlm.nih.gov/37028023/
Reducing the vicissitudes of heterologous prochiral substrate catalysis by alcohol dehydrogenases through machine learning algorithms.,"Ghatak A, Shanbhag AP, Datta S.","{'name': 'Biochem Biophys Res Commun', 'year': 2024, 'citation': 'Biochem Biophys Res Commun. 2024 Jan 8;691:149298. doi: 10.1016/j.bbrc.2023.149298. Epub 2023 Nov 22.'}",38011820,37,https://pubmed.ncbi.nlm.nih.gov/38011820/
Distribution-free Bayesian regularized learning framework for semi-supervised learning.,"Ma J, Yu G.","{'name': 'Neural Netw', 'year': 2024, 'citation': 'Neural Netw. 2024 Jun;174:106262. doi: 10.1016/j.neunet.2024.106262. Epub 2024 Mar 20.'}",38547803,37,https://pubmed.ncbi.nlm.nih.gov/38547803/
Automated Amharic News Categorization Using Deep Learning Models.,"Endalie D, Haile G.","{'name': 'Comput Intell Neurosci', 'year': 2021, 'citation': 'Comput Intell Neurosci. 2021 Jul 27;2021:3774607. doi: 10.1155/2021/3774607. eCollection 2021.'}",34354742,37,https://pubmed.ncbi.nlm.nih.gov/34354742/
Feature engineering solution with structured query language analytic functions in detecting electricity frauds using machine learning.,"Oprea SV, Bâra A.","{'name': 'Sci Rep', 'year': 2022, 'citation': 'Sci Rep. 2022 Feb 28;12(1):3257. doi: 10.1038/s41598-022-07337-7.'}",35228648,37,https://pubmed.ncbi.nlm.nih.gov/35228648/
Predicting women's height from their socioeconomic status: A machine learning approach.,"Daoud A, Kim R, Subramanian SV.","{'name': 'Soc Sci Med', 'year': 2019, 'citation': 'Soc Sci Med. 2019 Oct;238:112486. doi: 10.1016/j.socscimed.2019.112486. Epub 2019 Aug 14.'}",31470245,37,https://pubmed.ncbi.nlm.nih.gov/31470245/
A Seventh Sense: Sentience and Surgical Robotics.,Lazar JF.,"{'name': 'Innovations (Phila)', 'year': 2019, 'citation': 'Innovations (Phila). 2019 Oct;14(5):379. doi: 10.1177/1556984519868967.'}",31671043,38,https://pubmed.ncbi.nlm.nih.gov/31671043/
Renewable energy technology innovation and ESG greenwashing: Evidence from supervised machine learning methods using patent text.,"Huang Y, Xiong N, Liu C.","{'name': 'J Environ Manage', 'year': 2024, 'citation': 'J Environ Manage. 2024 Nov;370:122833. doi: 10.1016/j.jenvman.2024.122833. Epub 2024 Oct 9.'}",39388814,38,https://pubmed.ncbi.nlm.nih.gov/39388814/
"Transparency, Evaluation and Going From ""Ethics-Washing"" to Enforceable Regulation: On Machine Learning-Driven Clinician Decision Aids.","Stevens YY, Zawati MH.","{'name': 'Am J Bioeth', 'year': 2024, 'citation': 'Am J Bioeth. 2024 Sep;24(9):117-120. doi: 10.1080/15265161.2024.2377123. Epub 2024 Sep 3.'}",39225998,38,https://pubmed.ncbi.nlm.nih.gov/39225998/
A two level learning model for authorship authentication.,"Taha A, Khalil HM, El-Shishtawy T.","{'name': 'PLoS One', 'year': 2021, 'citation': 'PLoS One. 2021 Aug 5;16(8):e0255661. doi: 10.1371/journal.pone.0255661. eCollection 2021.'}",34352003,38,https://pubmed.ncbi.nlm.nih.gov/34352003/
MGLNN: Semi-supervised learning via Multiple Graph Cooperative Learning Neural Networks.,"Jiang B, Chen S, Wang B, Luo B.","{'name': 'Neural Netw', 'year': 2022, 'citation': 'Neural Netw. 2022 Sep;153:204-214. doi: 10.1016/j.neunet.2022.05.024. Epub 2022 Jun 3.'}",35750007,38,https://pubmed.ncbi.nlm.nih.gov/35750007/
Effluent parameters prediction of a biological nutrient removal (BNR) process using different machine learning methods: A case study.,"Manav-Demir N, Gelgor HB, Oz E, Ilhan F, Ulucan-Altuntas K, Tiwary A, Debik E.","{'name': 'J Environ Manage', 'year': 2024, 'citation': 'J Environ Manage. 2024 Feb;351:119899. doi: 10.1016/j.jenvman.2023.119899. Epub 2023 Dec 30.'}",38159310,38,https://pubmed.ncbi.nlm.nih.gov/38159310/
Principles of artificial intelligence in radiooncology.,"Huang Y, Gomaa A, Höfler D, Schubert P, Gaipl U, Frey B, Fietkau R, Bert C, Putz F.","{'name': 'Strahlenther Onkol', 'year': 2025, 'citation': 'Strahlenther Onkol. 2025 Mar;201(3):210-235. doi: 10.1007/s00066-024-02272-0. Epub 2024 Aug 6.'}",39105746,38,https://pubmed.ncbi.nlm.nih.gov/39105746/
How AI is improving climate forecasts.,Wong C.,"{'name': 'Nature', 'year': 2024, 'citation': 'Nature. 2024 Apr;628(8009):710-712. doi: 10.1038/d41586-024-00780-8.'}",38532161,38,https://pubmed.ncbi.nlm.nih.gov/38532161/
AI machine translation tools must be taught cultural differences too.,"Tenzer H, Feuerriegel S, Piekkari R.","{'name': 'Nature', 'year': 2024, 'citation': 'Nature. 2024 Jun;630(8018):820. doi: 10.1038/d41586-024-02091-4.'}",38918522,38,https://pubmed.ncbi.nlm.nih.gov/38918522/
Application of Unsupervised Migration Method Based on Deep Learning Model in Basketball Training.,"Sun H, Wang Y, Wang Y.","{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 Feb 23;2022:6711331. doi: 10.1155/2022/6711331. eCollection 2022.'}",35251155,38,https://pubmed.ncbi.nlm.nih.gov/35251155/
ADMET Evaluation in Drug Discovery. 18. Reliable Prediction of Chemical-Induced Urinary Tract Toxicity by Boosting Machine Learning Approaches.,"Lei T, Sun H, Kang Y, Zhu F, Liu H, Zhou W, Wang Z, Li D, Li Y, Hou T.","{'name': 'Mol Pharm', 'year': 2017, 'citation': 'Mol Pharm. 2017 Nov 6;14(11):3935-3953. doi: 10.1021/acs.molpharmaceut.7b00631. Epub 2017 Oct 27.'}",29037046,39,https://pubmed.ncbi.nlm.nih.gov/29037046/
