title,authors,journal,pmid,page,url
International data-sharing norms: from the OECD to the General Data Protection Regulation (GDPR).,Phillips M.,"{'name': 'Hum Genet', 'year': 2018, 'citation': 'Hum Genet. 2018 Aug;137(8):575-582. doi: 10.1007/s00439-018-1919-7. Epub 2018 Aug 1.'}",30069638,25,https://pubmed.ncbi.nlm.nih.gov/30069638/
A longitudinal analysis of the public perception of the opportunities and challenges of the Internet of Things.,"Zubiaga A, Procter R, Maple C.","{'name': 'PLoS One', 'year': 2018, 'citation': 'PLoS One. 2018 Dec 20;13(12):e0209472. doi: 10.1371/journal.pone.0209472. eCollection 2018.'}",30571721,26,https://pubmed.ncbi.nlm.nih.gov/30571721/
The Rise of Ransomware.,Berlin J.,"{'name': 'Tex Med', 'year': 2016, 'citation': 'Tex Med. 2016 Aug 1;112(8):53-8.'}",27532812,26,https://pubmed.ncbi.nlm.nih.gov/27532812/
An efficient and provably secure key agreement scheme for satellite communication systems.,"Zhang Y, Zhai Z.","{'name': 'PLoS One', 'year': 2021, 'citation': 'PLoS One. 2021 Apr 26;16(4):e0250205. doi: 10.1371/journal.pone.0250205. eCollection 2021.'}",33901206,26,https://pubmed.ncbi.nlm.nih.gov/33901206/
Optimized intrusion detection in IoT and fog computing using ensemble learning and advanced feature selection.,Tawfik M.,"{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Aug 1;19(8):e0304082. doi: 10.1371/journal.pone.0304082. eCollection 2024.'}",39088558,26,https://pubmed.ncbi.nlm.nih.gov/39088558/
A method and validation for auditing e-Health applications based on reusable software security requirements specifications.,"Mejía-Granda CM, Fernández-Alemán JL, Carrillo de Gea JM, García-Berná JA.","{'name': 'Int J Med Inform', 'year': 2025, 'citation': 'Int J Med Inform. 2025 Feb;194:105699. doi: 10.1016/j.ijmedinf.2024.105699. Epub 2024 Nov 10.'}",39581014,26,https://pubmed.ncbi.nlm.nih.gov/39581014/
Zero-Day Malware Detection and Effective Malware Analysis Using Shapley Ensemble Boosting and Bagging Approach.,"Kumar R, Subbiah G.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Apr 6;22(7):2798. doi: 10.3390/s22072798.'}",35408413,26,https://pubmed.ncbi.nlm.nih.gov/35408413/
[IT Failures in Hospitals - Structures and Processes in Hospitals for Coping Cyber Attacks].,"Pfenninger E, Königsdorfer M.","{'name': 'Anasthesiol Intensivmed Notfallmed Schmerzther', 'year': 2024, 'citation': 'Anasthesiol Intensivmed Notfallmed Schmerzther. 2024 May;59(5):311-323. doi: 10.1055/a-2258-7362. Epub 2024 May 17.'}",38759686,26,https://pubmed.ncbi.nlm.nih.gov/38759686/
[IT Failures in Hospitals - Structures and Processes in Hospitals for Coping Cyber Attacks].,"Pfenninger E, Königsdorfer M.","{'name': 'Dtsch Med Wochenschr', 'year': 2024, 'citation': 'Dtsch Med Wochenschr. 2024 Sep;149(18):1094-1104. doi: 10.1055/a-2360-1258. Epub 2024 Aug 29.'}",39208862,26,https://pubmed.ncbi.nlm.nih.gov/39208862/
Holding the Line: Events that Shaped Healthcare Cybersecurity.,"Grimes S, Wirth A.","{'name': 'Biomed Instrum Technol', 'year': 2017, 'citation': 'Biomed Instrum Technol. 2017 Sep 2;51(s6):30-32. doi: 10.2345/0899-8205-51.s6.30.'}",29161106,26,https://pubmed.ncbi.nlm.nih.gov/29161106/
Personal Authentication Mechanism Based on Finger Knuckle Print.,"Vidhyapriya R, Lovelyn Rose S.","{'name': 'J Med Syst', 'year': 2019, 'citation': 'J Med Syst. 2019 Jun 15;43(8):232. doi: 10.1007/s10916-019-1332-3.'}",31203468,26,https://pubmed.ncbi.nlm.nih.gov/31203468/
Detecting phishing websites using machine learning technique.,Dutta AK.,"{'name': 'PLoS One', 'year': 2021, 'citation': 'PLoS One. 2021 Oct 11;16(10):e0258361. doi: 10.1371/journal.pone.0258361. eCollection 2021.'}",34634081,27,https://pubmed.ncbi.nlm.nih.gov/34634081/
Ecological Interface Design for Computer Network Defense.,"Bennett KB, Bryant A, Sushereba C.","{'name': 'Hum Factors', 'year': 2018, 'citation': 'Hum Factors. 2018 Aug;60(5):610-625. doi: 10.1177/0018720818769233. Epub 2018 May 9.'}",29741960,27,https://pubmed.ncbi.nlm.nih.gov/29741960/
Cyberattacks are hitting research institutions - with devastating effects.,Kwon D.,"{'name': 'Nature', 'year': 2024, 'citation': 'Nature. 2024 Jun;630(8017):535-536. doi: 10.1038/d41586-024-01711-3.'}",38871870,27,https://pubmed.ncbi.nlm.nih.gov/38871870/
Challenges of Global Public Health Emergencies: Development of a Health-Crisis Management Framework.,Burkle FM Jr.,"{'name': 'Tohoku J Exp Med', 'year': 2019, 'citation': 'Tohoku J Exp Med. 2019 Sep;249(1):33-41. doi: 10.1620/tjem.249.33.'}",31548492,27,https://pubmed.ncbi.nlm.nih.gov/31548492/
Radio frequency identification (RFID) in health care: privacy and security concerns limiting adoption.,Rosenbaum BP.,"{'name': 'J Med Syst', 'year': 2014, 'citation': 'J Med Syst. 2014 Mar;38(3):19. doi: 10.1007/s10916-014-0019-z. Epub 2014 Feb 28.'}",24578170,27,https://pubmed.ncbi.nlm.nih.gov/24578170/
Hybrid evolutionary machine learning model for advanced intrusion detection architecture for cyber threat identification.,"Sharma A, Rani S, Driss M.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Sep 12;19(9):e0308206. doi: 10.1371/journal.pone.0308206. eCollection 2024.'}",39264944,27,https://pubmed.ncbi.nlm.nih.gov/39264944/
"Ransomware Attacks, ED Visits and Inpatient Admissions in Targeted and Nearby Hospitals.","Abouk R, Powell D.","{'name': 'JAMA', 'year': 2024, 'citation': 'JAMA. 2024 Jun 25;331(24):2129-2131. doi: 10.1001/jama.2024.7752.'}",38809568,27,https://pubmed.ncbi.nlm.nih.gov/38809568/
An empirical study for mitigating sustainable cloud computing challenges using ISM-ANN.,"Alwageed HS, Keshta I, Khan RA, Alzahrani A, Tariq MU, Ghani A.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Sep 30;19(9):e0308971. doi: 10.1371/journal.pone.0308971. eCollection 2024.'}",39348369,27,https://pubmed.ncbi.nlm.nih.gov/39348369/
A Reference Architecture for Secure Medical Devices.,"Harp S, Carpenter T, Hatcliff J.","{'name': 'Biomed Instrum Technol', 'year': 2018, 'citation': 'Biomed Instrum Technol. 2018 Sep/Oct;52(5):357-365. doi: 10.2345/0899-8205-52.5.357.'}",30260670,27,https://pubmed.ncbi.nlm.nih.gov/30260670/
"Cybersecurity in Hospitals: A Systematic, Organizational Perspective.","Jalali MS, Kaiser JP.","{'name': 'J Med Internet Res', 'year': 2018, 'citation': 'J Med Internet Res. 2018 May 28;20(5):e10059. doi: 10.2196/10059.'}",29807882,27,https://pubmed.ncbi.nlm.nih.gov/29807882/
Healthcare provider data breaches - framework for crisis communication and support of patients and healthcare workers in mental healthcare.,"Looi JC, Allison S, Bastiampillai T, Maguire PA, Kisely S, Looi RC.","{'name': 'Australas Psychiatry', 'year': 2024, 'citation': 'Australas Psychiatry. 2024 Aug;32(4):319-322. doi: 10.1177/10398562241261818. Epub 2024 Jun 14.'}",38875170,28,https://pubmed.ncbi.nlm.nih.gov/38875170/
The thin border between individual and collective ethics: the downside of GDPR.,Cagnazzo C.,"{'name': 'Lancet Oncol', 'year': 2021, 'citation': 'Lancet Oncol. 2021 Nov;22(11):1494-1496. doi: 10.1016/S1470-2045(21)00526-X.'}",34735806,28,https://pubmed.ncbi.nlm.nih.gov/34735806/
A Novel Reference Security Model with the Situation Based Access Policy for Accessing EPHR Data.,"Gope P, Amin R.","{'name': 'J Med Syst', 'year': 2016, 'citation': 'J Med Syst. 2016 Nov;40(11):242. doi: 10.1007/s10916-016-0620-4. Epub 2016 Sep 29.'}",27686221,28,https://pubmed.ncbi.nlm.nih.gov/27686221/
How to prevent cyber-virus damage to your practice.,Rashbaum KN.,"{'name': 'Med Econ', 'year': 2012, 'citation': 'Med Econ. 2012 Feb 25;89(4):58-60.'}",24417011,28,https://pubmed.ncbi.nlm.nih.gov/24417011/
An Ensemble-Based Multiclass Classifier for Intrusion Detection Using Internet of Things.,"Rani D, Gill NS, Gulia P, Chatterjee JM.","{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 May 20;2022:1668676. doi: 10.1155/2022/1668676. eCollection 2022.'}",35634069,28,https://pubmed.ncbi.nlm.nih.gov/35634069/
Anti-social networking: crowdsourcing and the cyber defence of national critical infrastructures.,Johnson CW.,"{'name': 'Ergonomics', 'year': 2014, 'citation': 'Ergonomics. 2014;57(3):419-33. doi: 10.1080/00140139.2013.812749. Epub 2013 Jul 5.'}",23826703,28,https://pubmed.ncbi.nlm.nih.gov/23826703/
"Cybersecurity: Guiding Principles and Risk Management Advice for Healthcare Boards, Senior Leaders and Risk Managers.","Dixit A, Quaglietta J, Nathan K, Dias L, Nguyen D.","{'name': 'Healthc Q', 'year': 2023, 'citation': 'Healthc Q. 2023 Jan;25(4):35-40. doi: 10.12927/hcq.2023.27019.'}",36826239,28,https://pubmed.ncbi.nlm.nih.gov/36826239/
Inter-Domain Fusion for Enhanced Intrusion Detection in Power Systems: An Evidence Theoretic and Meta-Heuristic Approach.,"Sahu A, Davis K.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Mar 9;22(6):2100. doi: 10.3390/s22062100.'}",35336271,28,https://pubmed.ncbi.nlm.nih.gov/35336271/
"A Review of Attacks, Vulnerabilities, and Defenses in Industry 4.0 with New Challenges on Data Sovereignty Ahead.","Pedreira V, Barros D, Pinto P.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Jul 30;21(15):5189. doi: 10.3390/s21155189.'}",34372425,28,https://pubmed.ncbi.nlm.nih.gov/34372425/
Health IT priorities.,[No authors listed],"{'name': 'Mod Healthc', 'year': 2016, 'citation': 'Mod Healthc. 2016 Dec 19;Suppl:33.'}",30716265,28,https://pubmed.ncbi.nlm.nih.gov/30716265/
Holding data hostage.,Savage J.,"{'name': 'Health Manag Technol', 'year': 2016, 'citation': 'Health Manag Technol. 2016 Apr-May;37(3):23.'}",27215112,29,https://pubmed.ncbi.nlm.nih.gov/27215112/
Frontlines: Moving the Needle Toward Cyber Transparency.,Sheffer J.,"{'name': 'Biomed Instrum Technol', 'year': 2019, 'citation': 'Biomed Instrum Technol. 2019 Nov./Dec.;53(6):402. doi: 10.2345/0899-8205-53.6.402.'}",31765576,29,https://pubmed.ncbi.nlm.nih.gov/31765576/
Development of an IoT Architecture Based on a Deep Neural Network against Cyber Attacks for Automated Guided Vehicles.,"Elsisi M, Tran MQ.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Dec 18;21(24):8467. doi: 10.3390/s21248467.'}",34960561,29,https://pubmed.ncbi.nlm.nih.gov/34960561/
Access authentication via blockchain in space information network.,"Arshad M, Jianwei L, Khalid M, Khalid W, Cao Y, Khan FA.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Mar 7;19(3):e0291236. doi: 10.1371/journal.pone.0291236. eCollection 2024.'}",38452106,29,https://pubmed.ncbi.nlm.nih.gov/38452106/
Frequency-Based Representation of Massive Alerts and Combination of Indicators by Heterogeneous Intrusion Detection Systems for Anomaly Detection.,"Park H, Choi YJ.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Jun 10;22(12):4417. doi: 10.3390/s22124417.'}",35746198,29,https://pubmed.ncbi.nlm.nih.gov/35746198/
COMMENTARY: Protecting healthcare privacy: Analysis of data protection developments in India.,Naithani P.,"{'name': 'Indian J Med Ethics', 'year': 2024, 'citation': 'Indian J Med Ethics. 2024 Apr-Jun;IX(2):149-153. doi: 10.20529/IJME.2023.078.'}",38755773,29,https://pubmed.ncbi.nlm.nih.gov/38755773/
GSB: GNGS and SAG-BiGRU network for malware dynamic detection.,"Hu Z, Liu G, Xiang X, Li Y, Zhuang S.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Apr 18;19(4):e0298809. doi: 10.1371/journal.pone.0298809. eCollection 2024.'}",38635682,29,https://pubmed.ncbi.nlm.nih.gov/38635682/
The Evolving State of Medical Device Cybersecurity.,"Schwartz S, Ross A, Carmody S, Chase P, Coley SC, Connolly J, Petrozzino C, Zuk M.","{'name': 'Biomed Instrum Technol', 'year': 2018, 'citation': 'Biomed Instrum Technol. 2018 Mar/Apr;52(2):103-111. doi: 10.2345/0899-8205-52.2.103.'}",29558182,29,https://pubmed.ncbi.nlm.nih.gov/29558182/
Patient data security in the DICOM standard.,"Schütze B, Kroll M, Geisbe T, Filler TJ.","{'name': 'Eur J Radiol', 'year': 2004, 'citation': 'Eur J Radiol. 2004 Sep;51(3):286-9. doi: 10.1016/j.ejrad.2003.08.001.'}",15294339,29,https://pubmed.ncbi.nlm.nih.gov/15294339/
Making your mark.,Clark JR.,"{'name': 'Air Med J', 'year': 2014, 'citation': 'Air Med J. 2014 Sep-Oct;33(5):194-6. doi: 10.1016/j.amj.2014.06.007.'}",25179950,29,https://pubmed.ncbi.nlm.nih.gov/25179950/
"Secret learning for lung cancer diagnosis-a study with homomorphic encryption, texture analysis and deep learning.","Adhikary S, Dutta S, Dwivedi AD.","{'name': 'Biomed Phys Eng Express', 'year': 2023, 'citation': 'Biomed Phys Eng Express. 2023 Dec 8;10(1). doi: 10.1088/2057-1976/ad0b4b.'}",37944251,30,https://pubmed.ncbi.nlm.nih.gov/37944251/
Cyber risk and privacy liability: a click in the right direction?,McDonough WJ.,"{'name': 'J Healthc Risk Manag', 'year': 2007, 'citation': 'J Healthc Risk Manag. 2007;27(4):9, 11-2. doi: 10.1002/jhrm.5600270403.'}",20200889,30,https://pubmed.ncbi.nlm.nih.gov/20200889/
A Machine Vision Anomaly Detection System to Industry 4.0 Based on Variational Fuzzy Autoencoder.,Jiang W.,"{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 Mar 16;2022:1945507. doi: 10.1155/2022/1945507. eCollection 2022.'}",35341162,30,https://pubmed.ncbi.nlm.nih.gov/35341162/
Data breach.,Dodge J.,"{'name': 'Health Data Manag', 'year': 2010, 'citation': 'Health Data Manag. 2010 Sep;18(9):40, 42, 44 passim.'}",20853759,30,https://pubmed.ncbi.nlm.nih.gov/20853759/
What good cyber resilience looks like.,"Hult F, Sivanesan G.","{'name': 'J Bus Contin Emer Plan', 'year': 2013, 'citation': 'J Bus Contin Emer Plan. 2013-2014 Winter;7(2):112-25.'}",24457323,30,https://pubmed.ncbi.nlm.nih.gov/24457323/
A Novel Hybrid Trustworthy Decentralized Authentication and Data Preservation Model for Digital Healthcare IoT Based CPS.,"Almaiah MA, Hajjej F, Ali A, Pasha MF, Almomani O.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Feb 13;22(4):1448. doi: 10.3390/s22041448.'}",35214350,30,https://pubmed.ncbi.nlm.nih.gov/35214350/
Security audits of electronic health information (updated).,Walsh T AHIMA.,"{'name': 'J AHIMA', 'year': 2011, 'citation': 'J AHIMA. 2011 Mar;82(3):46-50.'}",21413521,30,https://pubmed.ncbi.nlm.nih.gov/21413521/
Current-state opacity verification in discrete event systems using an observer net.,"Labed A, Saadaoui I, Wu N, Yu J, Li Z.","{'name': 'Sci Rep', 'year': 2022, 'citation': 'Sci Rep. 2022 Dec 14;12(1):21572. doi: 10.1038/s41598-022-25697-y.'}",36517648,30,https://pubmed.ncbi.nlm.nih.gov/36517648/
Self-Powered Multifunctional Electronic Skin for a Smart Anti-Counterfeiting Signature System.,"Guo H, Wan J, Wu H, Wang H, Miao L, Song Y, Chen H, Han M, Zhang H.","{'name': 'ACS Appl Mater Interfaces', 'year': 2020, 'citation': 'ACS Appl Mater Interfaces. 2020 May 13;12(19):22357-22364. doi: 10.1021/acsami.0c03510. Epub 2020 May 1.'}",32293866,30,https://pubmed.ncbi.nlm.nih.gov/32293866/
S2HS- A blockchain based approach for smart healthcare system.,"Tripathi G, Ahad MA, Paiva S.","{'name': 'Healthc (Amst)', 'year': 2020, 'citation': 'Healthc (Amst). 2020 Mar;8(1):100391. doi: 10.1016/j.hjdsi.2019.100391. Epub 2019 Nov 19.'}",31753750,30,https://pubmed.ncbi.nlm.nih.gov/31753750/
Quantum attack-resistent certificateless multi-receiver signcryption scheme.,"Li H, Chen X, Pang L, Shi W.","{'name': 'PLoS One', 'year': 2013, 'citation': 'PLoS One. 2013 Jun 5;8(6):e49141. doi: 10.1371/journal.pone.0049141. eCollection 2013.'}",23967037,31,https://pubmed.ncbi.nlm.nih.gov/23967037/
Business continuity strategies for cyber defence: battling time and information overload.,Streufert J.,"{'name': 'J Bus Contin Emer Plan', 'year': 2010, 'citation': 'J Bus Contin Emer Plan. 2010 Nov;4(4):303-16.'}",21177217,31,https://pubmed.ncbi.nlm.nih.gov/21177217/
Subgraph-level federated graph neural network for privacy-preserving recommendation with meta-learning.,"Han Z, Hu C, Li T, Qi Q, Tang P, Guo S.","{'name': 'Neural Netw', 'year': 2024, 'citation': 'Neural Netw. 2024 Nov;179:106574. doi: 10.1016/j.neunet.2024.106574. Epub 2024 Jul 25.'}",39096754,31,https://pubmed.ncbi.nlm.nih.gov/39096754/
DNA-based cryptographic methods for data hiding in DNA media.,"Marwan S, Shawish A, Nagaty K.","{'name': 'Biosystems', 'year': 2016, 'citation': 'Biosystems. 2016 Dec;150:110-118. doi: 10.1016/j.biosystems.2016.08.013. Epub 2016 Sep 12.'}",27634362,31,https://pubmed.ncbi.nlm.nih.gov/27634362/
Data security101: avoiding the list.,Perna G.,"{'name': 'Healthc Inform', 'year': 2012, 'citation': 'Healthc Inform. 2012 Oct-Nov;29(9):18, 20-1.'}",23193682,31,https://pubmed.ncbi.nlm.nih.gov/23193682/
A Mutual Authentication Framework for Wireless Medical Sensor Networks.,"Srinivas J, Mishra D, Mukhopadhyay S.","{'name': 'J Med Syst', 'year': 2017, 'citation': 'J Med Syst. 2017 May;41(5):80. doi: 10.1007/s10916-017-0720-9. Epub 2017 Mar 31.'}",28364358,31,https://pubmed.ncbi.nlm.nih.gov/28364358/
Hacking 9-1-1: Infrastructure Vulnerabilities and Attack Vectors.,"Goebel M, Dameff C, Tully J.","{'name': 'J Med Internet Res', 'year': 2019, 'citation': 'J Med Internet Res. 2019 Jul 9;21(7):e14383. doi: 10.2196/14383.'}",31290401,31,https://pubmed.ncbi.nlm.nih.gov/31290401/
Secure Patient Data Transfer Using Information Embedding and Hyperchaos.,"Aljuaid H, Parah SA.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Jan 4;21(1):282. doi: 10.3390/s21010282.'}",33406623,31,https://pubmed.ncbi.nlm.nih.gov/33406623/
A robust medical image encryption in dual domain: chaos-DNA-IWT combined approach.,"Banu S A, Amirtharajan R.","{'name': 'Med Biol Eng Comput', 'year': 2020, 'citation': 'Med Biol Eng Comput. 2020 Jul;58(7):1445-1458. doi: 10.1007/s11517-020-02178-w. Epub 2020 Apr 21.'}",32319032,31,https://pubmed.ncbi.nlm.nih.gov/32319032/
Towards developing a secure medical image sharing system based on zero trust principles and blockchain technology.,"Sultana M, Hossain A, Laila F, Taher KA, Islam MN.","{'name': 'BMC Med Inform Decis Mak', 'year': 2020, 'citation': 'BMC Med Inform Decis Mak. 2020 Oct 7;20(1):256. doi: 10.1186/s12911-020-01275-y.'}",33028318,31,https://pubmed.ncbi.nlm.nih.gov/33028318/
Attacks to Automatous Vehicles: A Deep Learning Algorithm for Cybersecurity.,"Aldhyani THH, Alkahtani H.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Jan 4;22(1):360. doi: 10.3390/s22010360.'}",35009899,32,https://pubmed.ncbi.nlm.nih.gov/35009899/
Tech Leader Espouses Value of Prioritized Cyber-Risk Management.,Somasundaram S.,"{'name': 'Biomed Instrum Technol', 'year': 2018, 'citation': 'Biomed Instrum Technol. 2018 Sep/Oct;52(5):385-387. doi: 10.2345/0899-8205-52.5.385.'}",30260660,32,https://pubmed.ncbi.nlm.nih.gov/30260660/
Cyberattack Models for Ship Equipment Based on the MITRE ATT&CK Framework.,"Jo Y, Choi O, You J, Cha Y, Lee DH.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Feb 26;22(5):1860. doi: 10.3390/s22051860.'}",35271006,32,https://pubmed.ncbi.nlm.nih.gov/35271006/
The European General Data Protection Regulation: challenges and considerations for iPSC researchers and biobanks.,"Morrison M, Bell J, George C, Harmon S, Munsie M, Kaye J.","{'name': 'Regen Med', 'year': 2017, 'citation': 'Regen Med. 2017 Sep;12(6):693-703. doi: 10.2217/rme-2017-0068. Epub 2017 Oct 4.'}",28976812,32,https://pubmed.ncbi.nlm.nih.gov/28976812/
Dynamic dissipative control for fuzzy distributed parameter cyber physical system under input quantization and DoS attack.,"Chen J, Ding L, Li T.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Oct 3;19(10):e0311215. doi: 10.1371/journal.pone.0311215. eCollection 2024.'}",39361603,32,https://pubmed.ncbi.nlm.nih.gov/39361603/
DDoS Attack Prevention for Internet of Thing Devices Using Ethereum Blockchain Technology.,"Ibrahim RF, Abu Al-Haija Q, Ahmad A.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Sep 8;22(18):6806. doi: 10.3390/s22186806.'}",36146163,32,https://pubmed.ncbi.nlm.nih.gov/36146163/
Accurate training of the Cox proportional hazards model on vertically-partitioned data while preserving privacy.,"Kamphorst B, Rooijakkers T, Veugen T, Cellamare M, Knoors D.","{'name': 'BMC Med Inform Decis Mak', 'year': 2022, 'citation': 'BMC Med Inform Decis Mak. 2022 Feb 24;22(1):49. doi: 10.1186/s12911-022-01771-3.'}",35209883,32,https://pubmed.ncbi.nlm.nih.gov/35209883/
Ransomware: Analysing the Impact on Windows Active Directory Domain Services.,"McDonald G, Papadopoulos P, Pitropakis N, Ahmad J, Buchanan WJ.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Jan 26;22(3):953. doi: 10.3390/s22030953.'}",35161699,32,https://pubmed.ncbi.nlm.nih.gov/35161699/
[Clinical medicine and informatics].,Santos AL.,"{'name': 'Acta Med Port', 'year': 1994, 'citation': 'Acta Med Port. 1994 Jul-Aug;7(7-8):401-4.'}",7992639,32,https://pubmed.ncbi.nlm.nih.gov/7992639/
Draft secure medical database standard.,Pangalos G.,"{'name': 'Stud Health Technol Inform', 'year': 2002, 'citation': 'Stud Health Technol Inform. 2002;69:49-110; discussion 229-37.'}",15458163,32,https://pubmed.ncbi.nlm.nih.gov/15458163/
Low pay hinders healthcare's hunt for cyber cops.,Conn J.,"{'name': 'Mod Healthc', 'year': 2017, 'citation': 'Mod Healthc. 2017 Jan;47(4):23.'}",30645795,33,https://pubmed.ncbi.nlm.nih.gov/30645795/
Healthcare Data Are Remarkably Vulnerable to Hacking: Connected Healthcare Delivery Increases the Risks.,"Koppel R, Kuziemsky C.","{'name': 'Stud Health Technol Inform', 'year': 2019, 'citation': 'Stud Health Technol Inform. 2019;257:218-222.'}",30741199,33,https://pubmed.ncbi.nlm.nih.gov/30741199/
Cybersecurity and the Medical Device Product Development Lifecycle.,"Jones RW, Katzis K.","{'name': 'Stud Health Technol Inform', 'year': 2017, 'citation': 'Stud Health Technol Inform. 2017;238:76-79.'}",28679891,33,https://pubmed.ncbi.nlm.nih.gov/28679891/
Sine-Cosine-Adopted African Vultures Optimization with Ensemble Autoencoder-Based Intrusion Detection for Cybersecurity in CPS Environment.,"Almuqren L, Al-Mutiri F, Maashi M, Mohsen H, Hilal AM, Alsaid MI, Drar S, Abdelbagi S.","{'name': 'Sensors (Basel)', 'year': 2023, 'citation': 'Sensors (Basel). 2023 May 16;23(10):4804. doi: 10.3390/s23104804.'}",37430718,33,https://pubmed.ncbi.nlm.nih.gov/37430718/
Preventing a cyber attack takes commitment-and money.,Dejohn P.,"{'name': 'OR Manager', 'year': 2016, 'citation': 'OR Manager. 2016 Oct;32(10):17, 19.'}",29978976,33,https://pubmed.ncbi.nlm.nih.gov/29978976/
Are you safe from cyber-attacks?,Chyna JT.,"{'name': 'Healthc Exec', 'year': 2001, 'citation': 'Healthc Exec. 2001 Jan-Feb;16(1):65-6.'}",11151648,33,https://pubmed.ncbi.nlm.nih.gov/11151648/
Distributed Random Beacon for Blockchain Based on Share Recovery Threshold Signature.,"Zhu Y, Li B, Yang Y, Ding Z, Zheng H, He G, Hou S.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Aug 11;22(16):6004. doi: 10.3390/s22166004.'}",36015764,33,https://pubmed.ncbi.nlm.nih.gov/36015764/
Face Omron Ring: Proactive defense against face forgery with identity awareness.,"Dai Y, Fei J, Huang F, Xia Z.","{'name': 'Neural Netw', 'year': 2024, 'citation': 'Neural Netw. 2024 Dec;180:106639. doi: 10.1016/j.neunet.2024.106639. Epub 2024 Aug 17.'}",39173202,33,https://pubmed.ncbi.nlm.nih.gov/39173202/
Securing the data economy: translating privacy and enacting security in the development of DataSHIELD.,"Murtagh MJ, Demir I, Jenkings KN, Wallace SE, Murtagh B, Boniol M, Bota M, Laflamme P, Boffetta P, Ferretti V, Burton PR.","{'name': 'Public Health Genomics', 'year': 2012, 'citation': 'Public Health Genomics. 2012;15(5):243-53. doi: 10.1159/000336673. Epub 2012 Jun 20.'}",22722688,33,https://pubmed.ncbi.nlm.nih.gov/22722688/
The Triad of Risk-Related Behaviors (TriRB): A Three-Dimensional Model of Cyber Risk Taking.,"Ben-Asher N, Meyer J.","{'name': 'Hum Factors', 'year': 2018, 'citation': 'Hum Factors. 2018 Dec;60(8):1163-1178. doi: 10.1177/0018720818783953. Epub 2018 Jul 10.'}",29989834,33,https://pubmed.ncbi.nlm.nih.gov/29989834/
Medical device security: Patient safety and cost considerations.,Brand A.,"{'name': 'Healthc Financ Manage', 'year': 2017, 'citation': 'Healthc Financ Manage. 2017 Feb;71(2):28-30.'}",29901968,34,https://pubmed.ncbi.nlm.nih.gov/29901968/
Cybersecurity: Positive Changes Through Processes and Team Culture.,Pullin DW.,"{'name': 'Front Health Serv Manage', 'year': 2018, 'citation': 'Front Health Serv Manage. 2018 Fall;35(1):3-12. doi: 10.1097/HAP.0000000000000038.'}",30124509,34,https://pubmed.ncbi.nlm.nih.gov/30124509/
Hacking the Human: The Prevalence Paradox in Cybersecurity.,"Sawyer BD, Hancock PA.","{'name': 'Hum Factors', 'year': 2018, 'citation': 'Hum Factors. 2018 Aug;60(5):597-609. doi: 10.1177/0018720818780472.'}",29986155,34,https://pubmed.ncbi.nlm.nih.gov/29986155/
Cyberterrorism: is the U.S. healthcare system safe?,"Harries D, Yellowlees PM.","{'name': 'Telemed J E Health', 'year': 2013, 'citation': 'Telemed J E Health. 2013 Jan;19(1):61-6. doi: 10.1089/tmj.2012.0022. Epub 2012 Oct 31.'}",23113795,34,https://pubmed.ncbi.nlm.nih.gov/23113795/
Lightweight user authentication scheme for roaming service in GLOMONET with privacy preserving.,"Kang D, Lee H, Lee Y, Won D.","{'name': 'PLoS One', 'year': 2021, 'citation': 'PLoS One. 2021 Feb 26;16(2):e0247441. doi: 10.1371/journal.pone.0247441. eCollection 2021.'}",33635893,34,https://pubmed.ncbi.nlm.nih.gov/33635893/
